I3HK  Impr. FS 3 Active 1.60                  20140915        3110010012159701304050100000000011010138000000000121301                   000000
I3HKNBImpr. FS 3  Active CM IQ 1.60 BN        20140915        3110010012159701304050100010000011010140000000000121086                   000000
I3HKNNImpr. FS 3  Active CM IQ 1.60 GN        20140915        3110010012159701304050100010000011010140000000000121128                   000000
I3HKNYImpr. FS 3  Active CM IQ 1.60 GY        20140915        3110010012159701304050100010000011010140000000000121107                   000000
I3HKSBImpr. FS 3 Active CM IQ SUN 1.60 BN     20140915        3110010012159701304050100010000011010140000000000101149                   000000
I3HKSGImpr. FS 3 Active CM IQ CO SUN 1.60 GN  20140915        3110010012159701304050100010000011010140000000000101233                   000000
I3HKSNImpr. FS 3 Active CM IQ SUN 1.60 GN     20140915        3110010012159701304050100010000011010140000000000101191                   000000
I3HKSOImpr. FS 3 Active CM IQ CO SUN 1.60 OR  20140915        3110010012159701304050100010000011010140000000000101254                   000000
I3HKSRImpr. FS 3 Active CM IQ CO SUN 1.60 BN  20140915        3110010012159701304050100010000011010140000000000101212                   000000
I3HKSYImpr. FS 3 Active CM IQ SUN 1.60 GY     20140915        3110010012159701304050100010000011010140000000000101170                   000000
I3IG  Impr. FS 3 Expert 1.74                  20140915        3110010012174001473250100000000011010100000000000121003                   000000
I3IH  Impr. FS 3 Expert 1.67                  20140915        3110010012166801373140100000000011010100000000000121018                   000000
I3IHNBImpr. FS 3 Expert CM IQ 1.67 BN         20140915        3110010012166801373140100010000011010140000000000121040                   000000
I3IHNYImpr. FS 3 Expert CM IQ 1.67 GY         20140915        3110010012166801373140100010000011010140000000000121064                   000000
I3IK  Impr. FS 3 Expert 1.60                  20140915        3110010012159701304050100000000011010138000000000121303                   000000
I3IKNBImpr. FS 3  Expert CM IQ 1.60 BN        20140915        3110010012159701304050100010000011010140000000000121088                   000000
I3IKNNImpr. FS 3  Expert CM IQ 1.60 GN        20140915        3110010012159701304050100010000011010140000000000121130                   000000
I3IKNYImpr. FS 3  Expert CM IQ 1.60 GY        20140915        3110010012159701304050100010000011010140000000000121109                   000000
I3IKSBImpr. FS 3 Expert CM IQ SUN 1.60 BN     20140915        3110010012159701304050100010000011010140000000000101151                   000000
I3IKSGImpr. FS 3 Expert CM IQ CO SUN 1.60 GN  20140915        3110010012159701304050100010000011010140000000000101235                   000000
I3IKSNImpr. FS 3 Expert CM IQ SUN 1.60 GN     20140915        3110010012159701304050100010000011010140000000000101193                   000000
I3IKSOImpr. FS 3 Expert CM IQ CO SUN 1.60 OR  20140915        3110010012159701304050100010000011010140000000000101256                   000000
I3IKSRImpr. FS 3 Expert CM IQ CO SUN 1.60 BN  20140915        3110010012159701304050100010000011010140000000000101214                   000000
I3IKSYImpr. FS 3 Expert CM IQ SUN 1.60 GY     20140915        3110010012159701304050100010000011010140000000000101172                   000000
IEHB  Imp.Mon.Sport 2 P'lit 1.67 b.c.         20130401        0010010012166801373140000000000011010138000000000121559                   000000
IEHBNBImp.Mon.Sport 2 CM IQ 1.67 BN b.c.      20130401        0010010012166801373140000010000011010140000000000121562                   000000
IEHBNYImp.Mon.Sport 2 CM IQ 1.67 GY b.c.      20130401        0010010012166801373140000010000011010140000000000121563                   000000
IEHC  Imp.Mon.Sport 2 P'lit 1.67 clip in      20130401        0010010012166801373140000000000011010138000000000121564                   000000
IEHE  Imp.Mon.Sport 2 P'lit 1.67 e.c.         20130401        0010010012166801373140000000000011010138000000000121558                   000000
IEHENBImp.Mon.Sport 2 CM IQ 1.67 BN e.c.      20130401        0010010012166801373140000010000011010140000000000121560                   000000
IEHENYImp.Mon.Sport 2 CM IQ 1.67 GY e.c.      20130401        0010010012166801373140000010000011010140000000000121561                   000000
IEKB  Imp.Mon.Sport 2 P'lit 1.60 b.c.         20130401        0010010012159701304050100000000011010000000000000121575                   000000
IEKBNBImp.Mon.Sport 2 CM IQ 1.60 BN b.c.      20130401        0010010012159701304050100010000011010140000000000121576                   000000
IEKBNGImp.Mon.Sport 2 CM IQ CO 1.60 GN b.c.   20130401201403310010010012159701304050100010000011010140000000000101881                   000000
IEKBNNImp.Mon.Sport 2 CM IQ 1.60 GN b.c.      20130401        0010010012159701304050100010000011010140000000000121577                   000000
IEKBNOImp.Mon.Sport 2 CM IQ CO 1.60 OR b.c.   20130401201403310010010012159701304050100010000011010140000000000101882                   000000
IEKBNYImp.Mon.Sport 2 CM IQ 1.60 GY b.c.      20130401        0010010012159701304050100010000011010140000000000121578                   000000
IEKBSBImp.Mon.Sport 2 CM IQ SUN 1.60 BN b.c.  20140401        0010010012159701304050100010000011010140000000000101579                   000000
IEKBSGImp.Mon.Sport 2 CM IQ CO SUN1.60 GN b.c.20140401        0010010012159701304050100010000011010140000000000101583                   000000
IEKBSNImp.Mon.Sport 2 CM IQ SUN 1.60 GN b.c.  20140401        0010010012159701304050100010000011010140000000000101580                   000000
IEKBSOImp.Mon.Sport 2 CM IQ CO SUN1.60 OR b.c.20140401        0010010012159701304050100010000011010140000000000101584                   000000
IEKBSRImp.Mon.Sport 2 CM IQ CO SUN1.60 BN b.c.20140401        0010010012159701304050100010000011010140000000000101582                   000000
IEKBSYImp.Mon.Sport 2 CM IQ SUN 1.60 GY b.c.  20140401        0010010012159701304050100010000011010140000000000101581                   000000
IEKC  Impr.Mon.Sport 2 1.60 clip in           20130401        0010010012159701304050000000000011010138000000000121585                   000000
IEKE  Imp.Mon.Sport 2 P'lit 1.60 e.c.         20130401        0010010012159701304050000000000011010138000000000121565                   000000
IEKENBImp.Mon.Sport 2 CM IQ 1.60 BN e.c.      20130401        0010010012159701304050000010000011010138000000000121566                   000000
IEKENGImp.Mon.Sport 2 CM IQ CO 1.60 GN e.c    20130401201403310010010012159701304050000010000011010138000000000101783                   000000
IEKENNImp.Mon.Sport 2 CM IQ 1.60 GN e.c.      20130401        0010010012159701304050000010000011010138000000000121567                   000000
IEKENOImp.Mon.Sport 2 CM IQ CO 1.60 OR e.c    20130401201403310010010012159701304050000010000011010138000000000101784                   000000
IEKENYImp.Mon.Sport 2 CM IQ 1.60 GY e.c.      20130401        0010010012159701304050000010000011010138000000000121568                   000000
IEKESBImp.Mon.Sport 2 CM IQ SUN 1.60 BN e.c.  20140401        0010010012159701304050000010000011010138000000000101569                   000000
IEKESGImp.Mon.Sport 2 CM IQ CO SUN1.60 GN e.c 20140401        0010010012159701304050000010000011010138000000000101573                   000000
IEKESNImp.Mon.Sport 2 CM IQ SUN 1.60 GN e.c.  20140401        0010010012159701304050000010000011010138000000000101570                   000000
IEKESOImp.Mon.Sport 2 CM IQ CO SUN1.60 OR e.c 20140401        0010010012159701304050000010000011010138000000000101574                   000000
IEKESRImp.Mon.Sport 2 CM IQ CO SUN1.60 BN e.c 20140401        0010010012159701304050000010000011010138000000000101572                   000000
IEKESYImp.Mon.Sport 2 CM IQ SUN 1.60 GY e.c.  20140401        0010010012159701304050000010000011010138000000000101571                   000000
IIHH  Impr. Hyperop L 1.67                                    3110010012166801373140100000000011010100000000000121026                   000000
IIHHNBImpr. Hyperop L CM IQ 1.67 BN           20110501        3110010012166801373140100010000011010140000000000121046                   300000
IIHHNYImpr. Hyperop L CM IQ 1.67 GY           20110501        3110010012166801373140100010000011010140000000000121070                   300000
IIHM  Impr. Myop L 1.67                       20081001        3110010012166801373140100000000011010138000000000121024                   000000
IIHMNBImpr. Myop L CM IQ 1.67 BN              20110501        3110010012166801373140100010000011010140000000000121048                   000000
IIHMNYImpr. Myop L CM IQ 1.67 GY              20110501        3110010012166801373140100010000011010140000000000121072                   000000
IOAH  Impression Ergo 2 1.67 PC               20131001        4110010012167001473140100000000011010238000000000121696                   010000
IOAK  Impression Ergo 2 1.60 PC               20130401        4110010012159701304050100000000011010238000000000121697                   010000
IOBH  Impression Ergo 2 1.67 Book             20131001        4110010012167001473140100000000011010238000000000121695                   010000
IOBK  Impression Ergo 2 1.60 Book             20130401        4110010012159701304050100000000011010238000000000121698                   010000
IOCH  Impression Ergo 2 1.67 Room             20131001        4110010012167001473140100000000011010238000000000121694                   010000
IOCK  Impression Ergo 2 1.60 Room             20130401        4110010012159701304050100000000011010238000000000121699                   010000
IOFH  Impression Ergo FS 2 1.67               20131001        4110010012167001473140100000000011110238000000000121691                   010000
IOFK  Impression Ergo FS 2 1.60               20130401        4110010012159701304050100000000011110238000000000121692                   010000
IPCB  P'lit 1.59 Sport Polycarbonat b.c.      20070402        0010010012158801203100000000000010000138000000000121618                   000000
IPCE  P'lit 1,59 Sport Polycarbonat e.c.      20070402        0010010012158801203100000000000010000138000000000121613                   000000
IPCEPBP'lit 1.59 Sport Polycarb. brown e.c.   20070402        0010010012158801203100000000000000000138000000000121616                   000000
IPCEPGP'lit 1.59 Sport Polycarb. grey e.c.    20070402        0010010012158801203100000000000000000138000000000121617                   000000
IPKB  P'lit 1.60 Sport 2  b.c.                20120901        0010010012159701304050000000000011010038000000000111596                   000000
IPKBNBP'lit Sport 2 CM IQ 1.60 BN b.c                         0010010012159701304050000010000011000038000000000111597                   000000
IPKBNGP'lit Sport 2 CM IQ CO 1.60 GN b.c              201403310010010012159701304050000010000011000038000000000101923                   000000
IPKBNNP'lit Sport 2 CM IQ 1.60 GN b.c                         0010010012159701304050000010000011000038000000000111598                   000000
IPKBNOP'lit Sport 2 CM IQ CO 1.60 OR b.c              201403310010010012159701304050000010000011000038000000000101922                   000000
IPKBNYP'lit Sport 2 CM IQ 1.60 GY b.c                         0010010012159701304050000010000011000038000000000111599                   000000
IPKBSBP'lit Sport 2 CM IQ SUN 1.60 BN b.c     20140401        0010010012159701304050000010000011000038000000000101600                   000000
IPKBSGP'lit Sport 2 CM IQ CO SUN 1.60 GN b.c  20140401        0010010012159701304050000010000011000038000000000101604                   000000
IPKBSNP'lit Sport 2 CM IQ SUN 1.60 GN b.c     20140401        0010010012159701304050000010000011000038000000000101601                   000000
IPKBSOP'lit Sport 2 CM IQ CO SUN 1.60 OR b.c  20140401        0010010012159701304050000010000011000038000000000101605                   000000
IPKBSRP'lit Sport 2 CM IQ CO SUN 1.60 BN b.c  20140401        0010010012159701304050000010000011000038000000000101603                   000000
IPKBSYP'lit Sport 2 CM IQ SUN 1.60 GY b.c     20140401        0010010012159701304050000010000011000038000000000101602                   000000
IPKE  P'lit 1.60 Sport 2 e.c.                 20130401        0010010012159701304050000000000011010038000000000111586                   000000
IPKENBP'lit Sport 2 CM IQ 1.60 BN e.c                         0010010012159701304050000010000011000038000000000111587                   000000
IPKENNP'lit Sport 2 CM IQ 1.60 GN e.c                         0010010012159701304050000010000011000038000000000111588                   000000
IPKENOP'lit Sport 2 CM IQ CO 1.60 OR e.c              201403310010010012159701304050000010000011000038000000000101921                   000000
IPKENYP'lit Sport 2 CM IQ 1.60 GY e.c                         0010010012159701304050000010000011000038000000000111589                   000000
IPKESBP'lit Sport 2 CM IQ SUN 1.60 BN e.c     20140401        0010010012159701304050000010000011000038000000000101590                   000000
IPKESGP'lit Sport 2 CM IQ CO SUN 1.60 GN e.c  20140401        0010010012159701304050000010000011000038000000000101594                   000000
IPKESNP'lit Sport 2 CM IQ SUN 1.60 GN e.c     20140401        0010010012159701304050000010000011000038000000000101591                   000000
IPKESOP'lit Sport 2 CM IQ CO SUN 1.60 OR e.c  20140401        0010010012159701304050000010000011000038000000000101595                   000000
IPKESRP'lit Sport 2 CM IQ CO SUN 1.60 BN e.c  20140401        0010010012159701304050000010000011000038000000000101593                   000000
IPKESYP'lit Sport 2 CM IQ SUN 1.60 GY e.c     20140401        0010010012159701304050000010000011000038000000000101592                   000000
IPPB  P'lit 1.50 Sport 2 b.c.                 20130401        0010010012150201325820000000000001010035000000000111608                   000000
IPPBXXP'lit 1.50 Sport 2 b.c. ohne Schicht    20130401        0010010012150201325820000000000001010035000000000111609                   000000
IPPC  P'lit 1.50 Sport 2 clip-in              20130401        0010010012150201325820000000000001010035000000000111610                   000000
IPPCXXP'lit 1.50 Sport 2 clip-in ohne Schicht 20130401        0010010012150201325820000000000001010035000000000111611                   000000
IPPE  P'lit 1.50 Sport 2 e.c.                 20130401        0010010012150201325820000000000001010035000000000111606                   000000
IPPEXXP'lit 1.50 Sport 2 e.c. ohne Schicht    20130401        0010010012150201325820000000000001010035000000000111607                   000000
IPZBPBP'lit 1.59 Sport Polarized brown b.c.   20070402        0010010012158601203100000000000000000338000000000101619                   001000
IPZBPGP'lit 1.59 Sport Polarized grey b.c.    20070402        0010010012158601203100000000000000000338000000000101620                   001000
IPZE  P'lit Sport Polarized 1.59 e.c          20120901        0010010012159701304050000000000011000038000000000111612                   001000
IPZEPBP'lit 1.59 Sport Polarized brown e.c.   20070402        0010010012158601203100000000000000000338000000000101614                   001000
IPZEPGP'lit 1.59 Sport Polarized grey e.c.    20070402        0010010012158601203100000000000000000338000000000101615                   001000
IXHH  Impr. Hyperop XS 1.67                                   3110010012166801373140100000000011010100000000000121027                   000000
IXHHNBImpr. Hyperop XS CM IQ 1.67 BN          20110501        3110010012166801373140100010000011010140000000000121047                   300000
IXHHNYImpr. Hyperop XS CM IQ 1.67 GY          20110501        3110010012166801373140100010000011010140000000000121071                   300000
IXHM  Impr. Myop XS Perfalit 1.67             20081001        3110010012166801373140100000000011010138000000000121025                   000000
IXHMNBImpr. Myop XS CM IQ 1.67 BN             20110501        3110010012166801373140100010000011010140000000000121049                   000000
IXHMNYImpr. Myop XS CM IQ 1.67 GY             20110501        3110010012166801373140100010000011010140000000000121073                   000000
JPI   Perfalit 1.50 Junior                                    0010010012150201325820000000000000000035000000000110642                   000000
JPIDL Perfalit 1.50 Junior Duralux                            0010010012150201325820000001000000000035000000000110641                   000000
JPIEDLPerfalit 1.60 Junior Duralux                            0010010012159701304050000001000000000038000000000010639                   000000
JPISE Perfalit 1.50 Junior Solitaire Eco      20110401        0010010012150201325820005001000000000035000000000110640                   000000
LFLH  Prog.Life Free L 1.67                   20100601        3110010012166801373140100000000011000138000000000111034                   000000
LFLHNBProg.Life Free L CM IQ 1.67 BN          20100601        3110010012166801373140100010000011000138000000000111056                   000000
LFLHNYProg.Life Free L CM IQ 1.67 GY          20100601        3110010012166801373140100010000011000138000000000111080                   000000
LFLK  Prog.Life Free L 1.60                   20100601        3110010012159701304050100000000011000138000000000111380                   000000
LFLKNBProg.Life Free L CM IQ 1.60 BN          20100601        3110010012159701304050100010000011000138000000000111100                   000000
LFLKNGProg.Life Free L CM IQ CO 1.60 GN       20100601201403313110010012159701304050100010000011000138000000000101459                   000000
LFLKNNProg.Life Free L CM IQ 1.60 GN          20100601        3110010012159701304050100010000011000138000000000111142                   000000
LFLKNOProg.Life Free L CM IQ CO 1.60 OR       20100601201403313110010012159701304050100010000011000138000000000101460                   000000
LFLKNYProg.Life Free L CM IQ 1.60 GY          20100601        3110010012159701304050100010000011000138000000000111121                   000000
LFLKSBProg.Life Free L CM IQ SUN 1.60 BN      20140401        3110010012159701304050100010000011000138000000000101164                   000000
LFLKSGProg.Life Free L CM IQ CO SUN 1.60 GN   20140401        3110010012159701304050100010000011000138000000000101248                   000000
LFLKSNProg.Life Free L CM IQ SUN 1.60 GN      20140401        3110010012159701304050100010000011000138000000000101206                   000000
LFLKSOProg.Life Free L CM IQ CO SUN 1.60 OR   20140401        3110010012159701304050100010000011000138000000000101269                   000000
LFLKSRProg.Life Free L CM IQ CO SUN 1.60 BN   20140401        3110010012159701304050100010000011000138000000000101227                   000000
LFLKSYProg.Life Free L CM IQ SUN 1.60 GY      20140401        3110010012159701304050100010000011000138000000000101185                   000000
LFLP  Prog.Life Free L 1.50                   20100601        3110010012150201325820100000000011000135000000000111329                   000000
LFLPNBProg.Life Free L CM IQ 1.54 BN          20120401        3110010012153801214630100010000011000140000000000111284                   300000
LFLPNYProg.Life Free L CM IQ 1.54 GY          20120401        3110010012153801214630100010000011000140000000000111297                   300000
LFMH  Prog.Life Free M 1.67                   20100601        3110010012166801373140100000000011000138000000000111035                   000000
LFMHNBProg.Life Free M CM IQ 1.67 BN          20100601        3110010012166801373140100010000011000138000000000111057                   000000
LFMHNYProg.Life Free M CM IQ 1.67 GY          20100601        3110010012166801373140100010000011000138000000000111081                   000000
LFMK  Prog.Life Free M 1.60                   20121001        3110010012159701304050100000000011000138000000000111382                   000000
LFMKNBProg.Life Free M CM IQ 1.60 BN          20100601        3110010012159701304050100010000011000138000000000111101                   000000
LFMKNGProg.Life Free M CM IQ CO 1.60 GN       20100601201403313110010012159701304050100010000011000138000000000101457                   000000
LFMKNNProg.Life Free M CM IQ 1.60 GN          20100601        3110010012159701304050100010000011000138000000000111143                   000000
LFMKNOProg.Life Free M CM IQ CO 1.60 OR       20100601201403313110010012159701304050100010000011000138000000000101458                   000000
LFMKNYProg.Life Free M CM IQ 1.60 GY          20100601        3110010012159701304050100010000011000138000000000111122                   000000
LFMKSBProg.Life Free M CM IQ SUN 1.60 BN      20140401        3110010012159701304050100010000011000138000000000101165                   000000
LFMKSGProg.Life Free M CM IQ CO SUN 1.60 GN   20140401        3110010012159701304050100010000011000138000000000101249                   000000
LFMKSNProg.Life Free M CM IQ SUN 1.60 GN      20140401        3110010012159701304050100010000011000138000000000101207                   000000
LFMKSOProg.Life Free M CM IQ CO SUN 1.60 OR   20140401        3110010012159701304050100010000011000138000000000101270                   000000
LFMKSRProg.Life Free M CM IQ CO SUN 1.60 BN   20140401        3110010012159701304050100010000011000138000000000101228                   000000
LFMKSYProg.Life Free M CM IQ SUN 1.60 GY      20140401        3110010012159701304050100010000011000138000000000101186                   000000
LFMP  Prog.Life Free M 1.50                   20121001        3110010012150201325820100000000011000135000000000111331                   000000
LFMPNBProg.Life Free M CM IQ 1.54 BN          20121001        3110010012153801214630100010000011000140000000000111285                   300000
LFMPNYProg.Life Free M CM IQ 1.54 GY          20121001        3110010012153801214630100010000011000140000000000111298                   300000
LFXH  Prog.Life Free XS 1.67                  20100601        3110010012166801373140100000000011000138000000000111036                   000000
LFXHNBProg.Life Free XS CM IQ 1.67 BN         20100601        3110010012166801373140100010000011000138000000000111058                   000000
LFXHNYProg.Life Free XS CM IQ 1.67 GY         20100601        3110010012166801373140100010000011000138000000000111082                   000000
LFXK  Prog.Life Free XS 1.60                  20100601        3110010012159701304050100000000011000138000000000111381                   000000
LFXKNBProg.Life Free XS CM IQ 1.60 BN         20100601        3110010012159701304050100010000011000138000000000111102                   000000
LFXKNGProg.Life Free XS CM IQ CO 1.60 GN      20100601201403313110010012159701304050100010000011000138000000000101455                   000000
LFXKNNProg.Life Free XS CM IQ 1.60 GN         20100601        3110010012159701304050100010000011000138000000000111144                   000000
LFXKNOProg.Life Free XS CM IQ CO 1.60 OR      20100601201403313110010012159701304050100010000011000138000000000101456                   000000
LFXKNYProg.Life Free XS CM IQ 1.60 GY         20100601        3110010012159701304050100010000011000138000000000111123                   000000
LFXKSBProg.Life Free XS CM IQ SUN 1.60 BN     20140401        3110010012159701304050100010000011000138000000000101166                   000000
LFXKSGProg.Life Free XS CM IQ CO SUN 1.60 GN  20140401        3110010012159701304050100010000011000138000000000101250                   000000
LFXKSNProg.Life Free XS CM IQ SUN 1.60 GN     20140401        3110010012159701304050100010000011000138000000000101208                   000000
LFXKSOProg.Life Free XS CM IQ CO SUN 1.60 OR  20140401        3110010012159701304050100010000011000138000000000101271                   000000
LFXKSRProg.Life Free XS CM IQ CO SUN 1.60 BN  20140401        3110010012159701304050100010000011000138000000000101229                   000000
LFXKSYProg.Life Free XS CM IQ SUN 1.60 GY     20140401        3110010012159701304050100010000011000138000000000101187                   000000
LFXP  Prog.Life Free XS 1.50                  20100601        3110010012150201325820100000000011000135000000000111332                   000000
LFXPNBProg.Life Free XS CM IQ 1.54 BN         20120401        3110010012153801214630100010000011000140000000000111286                   300000
LFXPNYProg.Life Free XS CM IQ 1.54 GY         20120401        3110010012153801214630100010000011000140000000000111299                   300000
LPLG  Prog.PureLife Free L 1.74               20140401        3110010012173701473250100000000011000138000000000111012                   000000
LPLH  Prog.PureLife Free L 1.67               20100601        3110010012166801373140100000000011000138000000000111031                   000000
LPLHNBProg.PureLife Free L CM IQ 1.67 BN      20110501        3110010012166801373140100010000011000140000000000111053                   000000
LPLHNYProg.PureLife Free L CM IQ 1.67 GY      20110501        3110010012166801373140100010000011000140000000000111077                   000000
LPLK  Prog.PureLife Free L 1.60               20100601        3110010012159701304050100000000011000138000000000111315                   000000
LPLKNBProg.PureLife Free L CM IQ 1.60 BN      20110501        3110010012159701304050100010000011000140000000000121097                   000000
LPLKNGProg.PureLife Free L CM IQ CO 1.6 GN    20110501201403313110010012159701304050100010000011000140000000000101465                   000000
LPLKNNProg.PureLife Free L CM IQ 1.60 GN      20110501        3110010012159701304050100010000011000140000000000121139                   000000
LPLKNOProg.PureLife Free L CM IQ CO 1.6 OR    20110501201403313110010012159701304050100010000011000140000000000101466                   000000
LPLKNYProg.PureLife Free L CM IQ 1.60 GY      20110501        3110010012159701304050100010000011000140000000000121118                   000000
LPLKSBProg.PureLife Free L CM IQ SUN 1.60 BN  20140401        3110010012159701304050100010000011000140000000000101161                   000000
LPLKSGProg.PureLife Free L CM IQ CO SUN1.6 GN 20140401        3110010012159701304050100010000011000140000000000101245                   000000
LPLKSNProg.PureLife Free L CM IQ SUN 1.60 GN  20140401        3110010012159701304050100010000011000140000000000101203                   000000
LPLKSOProg.PureLife Free L CM IQ CO SUN1.6 OR 20140401        3110010012159701304050100010000011000140000000000101266                   000000
LPLKSRProg.PureLife Free L CM IQ CO SUN1.6 BN 20140401        3110010012159701304050100010000011000140000000000101224                   000000
LPLKSYProg.PureLife Free L CM IQ SUN 1.60 GY  20140401        3110010012159701304050100010000011000140000000000101182                   000000
LPLP  Prog.PureLife Free L 1.50               20100601        3110010012150201325820100000000011000135000000000111318                   000000
LPLPNBProg.PureLife Free L CM IQ 1.54 BN      20120401        3110010012153801214630100010000011000140000000000111281                   300000
LPLPNYProg.PureLife Free L CM IQ 1.54 GY      20120401        3110010012153801214630100010000011000140000000000111294                   300000
LPLPPBProg.PureLife Free L Polariz.1.50 brown 20120901        3110010012150201325820000200000011000335000000000111324                   001000
LPLPPGProg.PureLife Free L Polariz.1.50 grey  20120901        3110010012150201325820000200000011000335000000000111327                   001000
LPLT  Prog.PureLife Free L Trivex 1.53                        3110010012153001114500100000000011000140000000000011321                   000000
LPMG  Prog.PureLife Free M 1.74               20140401        3110010012173701473250100000000011000138000000000111013                   000000
LPMH  Prog.PureLife Free M 1.67               20121001        3110010012166801373140100000000011000138000000000111032                   000000
LPMHNBProg.PureLife Free M CM IQ 1.67 BN      20121001        3110010012166801373140100010000011000140000000000111054                   000000
LPMHNYProg.PureLife Free M CM IQ 1.67 GY      20121001        3110010012166801373140100010000011000140000000000111078                   000000
LPMK  Prog.PureLife Free M 1.60               20121001        3110010012159701304050100000000011000138000000000111316                   000000
LPMKNBProg.PureLife Free M CM IQ 1.60 BN      20121001        3110010012159701304050100010000011000140000000000121098                   000000
LPMKNGProg.PureLife Free M CM IQ CO 1.6 GN    20121001201403313110010012159701304050100010000011000140000000000101462                   000000
LPMKNNProg.PureLife Free M CM IQ 1.60 GN      20121001        3110010012159701304050100010000011000140000000000121140                   000000
LPMKNOProg.PureLife Free M CM IQ CO 1.6 OR    20121001201403313110010012159701304050100010000011000140000000000101461                   000000
LPMKNYProg.PureLife Free M CM IQ 1.60 GY      20121001        3110010012159701304050100010000011000140000000000121119                   000000
LPMKSBProg.PureLife Free M CM IQ SUN 1.60 BN  20140401        3110010012159701304050100010000011000140000000000101162                   000000
LPMKSGProg.PureLife Free M CM IQ CO SUN1.6 GN 20140401        3110010012159701304050100010000011000140000000000101246                   000000
LPMKSNProg.PureLife Free M CM IQ SUN 1.60 GN  20140401        3110010012159701304050100010000011000140000000000101204                   000000
LPMKSOProg.PureLife Free M CM IQ CO SUN1.6 OR 20140401        3110010012159701304050100010000011000140000000000101267                   000000
LPMKSRProg.PureLife Free M CM IQ CO SUN1.6 BN 20140401        3110010012159701304050100010000011000140000000000101225                   000000
LPMKSYProg.PureLife Free M CM IQ SUN 1.60 GY  20140401        3110010012159701304050100010000011000140000000000101183                   000000
LPMP  Prog.PureLife Free M 1.50               20121001        3110010012150201325820100000000011000135000000000111319                   000000
LPMPNBProg.PureLife Free M CM IQ 1.54 BN      20121001        3110010012153801214630100010000011000140000000000111282                   300000
LPMPNYProg.PureLife Free M CM IQ 1.54 GY      20121001        3110010012153801214630100010000011000140000000000111295                   300000
LPMPPBProg.PureLife Free M Polariz.1.50 brown 20120901        3110010012150201325820000200000011000335000000000111325                   001000
LPMPPGProg.PureLife Free M Polariz.1.50 grey  20120901        3110010012150201325820000200000011000335000000000111328                   001000
LPMT  Prog.PureLife Free M Trivex 1.53                        3110010012153001114500100000000011000140000000000011322                   000000
LPXG  Prog.PureLife Free XS 1.74              20140401        3110010012173701473250100000000011000138000000000111014                   000000
LPXH  Prog.PureLife Free XS 1.67              20100601        3110010012166801373140100000000011000138000000000111033                   000000
LPXHNBProg.PureLife Free XS CM IQ 1.67 BN     20110501        3110010012166801373140100010000011000140000000000111055                   000000
LPXHNYProg.PureLife Free XS CM IQ 1.67 GY     20110501        3110010012166801373140100010000011000140000000000111079                   000000
LPXK  Prog.PureLife Free XS 1.60              20100601        3110010012159701304050100000000011000138000000000111317                   000000
LPXKNBProg.PureLife Free XS CM IQ 1.60 BN     20110501        3110010012159701304050100010000011000140000000000121099                   000000
LPXKNGProg.PureLife Free XS CM IQ CO 1.6 GN   20110501201403313110010012159701304050100010000011000140000000000101463                   000000
LPXKNNProg.PureLife Free XS CM IQ 1.60 GN     20110501        3110010012159701304050100010000011000140000000000121141                   000000
LPXKNOProg.PureLife Free XS CM IQ CO 1.6 OR   20110501201403313110010012159701304050100010000011000140000000000101464                   000000
LPXKNYProg.PureLife Free XS CM IQ 1.60 GY     20110501        3110010012159701304050100010000011000140000000000121120                   000000
LPXKSBProg.PureLife Free XS CM IQ SUN 1.60 BN 20140401        3110010012159701304050100010000011000140000000000101163                   000000
LPXKSGProg.PureLife Free XS CM IQ CO SUN1.6 GN20140401        3110010012159701304050100010000011000140000000000101247                   000000
LPXKSNProg.PureLife Free XS CM IQ SUN 1.60 GN 20140401        3110010012159701304050100010000011000140000000000101205                   000000
LPXKSOProg.PureLife Free XS CM IQ CO SUN1.6 OR20140401        3110010012159701304050100010000011000140000000000101268                   000000
LPXKSRProg.PureLife Free XS CM IQ CO SUN1.6 BN20140401        3110010012159701304050100010000011000140000000000101226                   000000
LPXKSYProg.PureLife Free XS CM IQ SUN 1.60 GY 20140401        3110010012159701304050100010000011000140000000000101184                   000000
LPXP  Prog.PureLife Free XS 1.50              20100601        3110010012150201325820100000000011000135000000000111320                   000000
LPXPNBProg.PureLife Free XS CM IQ 1.54 BN     20120401        3110010012153801214630100010000011000140000000000111283                   300000
LPXPNYProg.PureLife Free XS CM IQ 1.54 GY     20120401        3110010012153801214630100010000011000140000000000111296                   300000
LPXPPBProg.PureLife Free XS Polariz.1.50 brown20120901        3110010012150201325820000200000011000335000000000111326                   001000
LPXPPGProg.PureLife Free XS Polariz.1.50 grey 20120901        3110010012150201325820000200000011000335000000000111330                   001000
LPXT  Prog.PureLife Free XS Trivex 1.53                       3110010012153001114500100000000011000140000000000011323                   000000
LT    Lenti (konkav) 1.5                                      0010010011152502555830000000000000000133000000000110994                   000000
LTR   Lenti (konkav) 1.70                                     0010010011170603203920100000000000000133000000000110995                   000000
LU    Lentilux 1.70                                           0010010011170603203920100000000000000133000000000110996                   000000
M2EG  Multigr. Mono 2 1.74                    20140401        0010010012173701473250100000000011010100000000000121523                   000000
M2EH  Multigr. Mono 2 1.67                    20130401        0010010012166801373140100000000011000140000000000111524                   000000
M2EHNBMultigr. Mono 2 CM IQ 1.67 BN           20130401        0010010012166801373140100010000011000140000000000111527                   300000
