I2EKNY75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKPB65   -0600+0600000004000001000500000000004******************************0                0000 11100050  018800
I2EKPB70   -0600+0600000004000001000500000000004******************************0                0000 11100066  018800
I2EKPG65   -0600+0600000004000001000500000000004******************************0                0000 11100050  018800
I2EKPG70   -0600+0600000004000001000500000000004******************************0                0000 11100066  018800
I2EKPN65   -0600+0600000004000001000500000000004******************************0                0000 11100050  018800
I2EKPN70   -0600+0600000004000001000500000000004******************************0                0000 11100066  018800
I2EKSB65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKSB70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKSB75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKSG65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKSG70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKSG75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKSN65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKSN70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKSN75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKSO65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKSO70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKSO75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKSR65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKSR70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKSR75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKSY65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKSY70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKSY75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2FC  6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FC  6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FC  6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FC  6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FC  7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FC  7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FC  7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCNB6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCNB6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCNB6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCNB6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCNB7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCNB7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCNB7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCNG6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCNG6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCNG6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCNG6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCNG7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCNG7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
