M2EKNOMultigr. Mono 2 CM IQ CO 1.60 OR        20130401201403310010010012159701304050100010000011000140000000000101117                   000000
M2EKNYMultigr. Mono 2 CM IQ 1.60 GY           20130401        0010010012159701304050100010000011000140000000000111708                   000000
M2EKPBMultigr. Mono 2 POL 1.60 BN             20150401        0010010012159701304200100200000011000340000000000111711                   001000
M2EKPGMultigr. Mono 2 POL 1.60 GY             20150401        0010010012159701304200100200000011000340000000000111710                   001000
M2EKPNMultigr. Mono 2 POL 1.60 GN             20150401        0010010012159701304200100200000011000340000000000111709                   001000
M2EKSBMultigr. Mono 2 CM IQ SUN 1.60 BN       20140401        0010010012159701304050100010000011000140000000000101712                   000000
M2EKSGMultigr. Mono 2 CM IQ CO SUN 1.60 GN    20140401        0010010012159701304050100010000011000340000000000101716                   000100
M2EKSNMultigr. Mono 2 CM IQ SUN 1.60 GN       20140401        0010010012159701304050100010000011000140000000000101713                   000000
M2EKSOMultigr. Mono 2 CM IQ CO SUN 1.60 OR    20140401        0010010012159701304050100010000011000240000000000101717                   000100
M2EKSRMultigr. Mono 2 CM IQ CO SUN 1.60 BN    20140401        0010010012159701304050100010000011000240000000000101715                   000100
M2EKSYMultigr. Mono 2 CM IQ SUN 1.60 GY       20140401        0010010012159701304050100010000011000140000000000101714                   000000
M2EP  Multigr. Mono 2 1.50                    20130401        0010010012150201325820100000000011000135000000000111703                   000000
M2EPPBMultigr. Mono 2 POL 1.50 BN             20130401        0010010012150201295800000200000001003338000000000011718                   001000
M2EPPGMultigr. Mono 2 POL 1.50 GY             20130401        0010010012150201295800000200000001003338000000000011151                   001000
M2EPPNMultigr. Mono 2 POL 1.50 GN             20130401        0010010012150201295800000200000001003338000000000011150                   001000
M2LG  M'gressiv MyView 2 L 1.74               20130401        3110010012173701473240100000000001000100000000000111009                   000000
M2LH  M'gressiv MyView 2 L 1.67               20130401        3110010012166801353140100000000011000138000000000111031                   000000
M2LHNBM'gressiv MyView 2 L CM IQ 1.67 BN      20130401        3110010012166801373140100010000011000140000000000111056                   300000
M2LHNYM'gressiv MyView 2 L CM IQ 1.67 GY      20130401        3110010012166801373140100010000011000140000000000111085                   300000
M2LK  M'gressiv MyView 2 L 1.60               20130401        3110010012159701304050100000000011000138000000000111502                   000000
M2LKNBM'gressiv MyView 2 L CM IQ 1.60 BN      20130401        3110010012159701304050100010000011000140000000000111136                   000000
M2LKNGM'gressiv MyView 2 L CM IQ CO 1.6 GN    20130401201403313110010012159701304050100010000011000140000000000101077                   000000
M2LKNNM'gressiv MyView 2 L CM IQ 1.60 GN      20130401        3110010012159701304050100010000011000140000000000111190                   000000
M2LKNOM'gressiv MyView 2 L CM IQ CO 1.6 OR    20130401201403313110010012159701304050100010000011000140000000000101078                   000000
M2LKNYM'gressiv MyView 2 L CM IQ 1.60 GY      20130401        3110010012159701304050100010000011000140000000000111169                   000000
M2LKPBM'gressiv MyView 2 L POL 1.60 BN        20150401        3110010012159701304200100200000011000340000000000111135                   001000
M2LKPGM'gressiv MyView 2 L POL 1.60 GY        20150401        3110010012159701304200100200000011000340000000000111134                   001000
M2LKPNM'gressiv MyView 2 L POL 1.60 GN        20150401        3110010012159701304200100200000011000340000000000111133                   001000
M2LKSBM'gressiv MyView 2 L CM IQ SUN 1.60 BN  20140401        3110010012159701304050100010000011000140000000000101215                   000000
M2LKSGM'gressiv MyView 2 L CM IQ CO SUN1.6 GN 20140401        3110010012159701304050100010000011000340000000000101323                   000100
M2LKSNM'gressiv MyView 2 L CM IQ SUN 1.60 GN  20140401        3110010012159701304050100010000011000140000000000101275                   000000
M2LKSOM'gressiv MyView 2 L CM IQ CO SUN1.6 OR 20140401        3110010012159701304050100010000011000340000000000101344                   000100
M2LKSRM'gressiv MyView 2 L CM IQ CO SUN1.6 BN 20140401        3110010012159701304050100010000011000340000000000101296                   000100
M2LKSYM'gressiv MyView 2 L CM IQ SUN 1.60 GY  20140401        3110010012159701304050100010000011000140000000000101254                   000000
M2LP  M'gressiv MyView 2 L 1.50               20130401        3110010012150201325820000000000011000135000000000111408                   000000
M2LPNBM'gressiv MyView 2 L CM IQ 1.54 BN      20130401        3110010012153801214630100010000011000140000000000111368                   300000
M2LPNYM'gressiv MyView 2 L CM IQ 1.54 GY      20130401        3110010012153801214630100010000011000140000000000111387                   300000
M2LPPBM'gressiv MyView 2 L POL 1.50 brow      20130401        3110010012150201325820000200000011000335000000000111456                   001000
M2LPPGM'gressiv MyView 2 L POL 1.50 grey      20130401        3110010012150201325820000200000011000335000000000111462                   001000
M2LPPNM'gressiv MyView 2 L POL 1.50 green     20130401        3110010012150201325820000200000011000335000000000111461                   001000
M2LS  M'gressiv MyView 2 L Silikat 1.60       20130401        3110010011160402674380100000000011000133000000000111146                   000000
M2LSCGM'gressiv MyView 2 L Silikat CM 1.6 grey20130401        3110010011160402754280100010000011000135000000000111154                   300000
M2LSCHM'gressiv MyView 2 L Silikat CM 1.6 brow20130401        3110010011160402754280100010000011000135000000000111152                   300000
M2MG  M'gressiv MyView 2 M 1.74               20130401        3110010012173701473240100000000001000100000000000111010                   000000
M2MH  M'gressiv MyView 2 M 1.67               20130401        3110010012166801353140100000000011000138000000000111032                   000000
M2MHNBM'gressiv MyView 2 M CM IQ 1.67 BN      20130401        3110010012166801373140100010000011000140000000000111057                   300000
M2MHNYM'gressiv MyView 2 M CM IQ 1.67 GY      20130401        3110010012166801373140100010000011000140000000000111086                   300000
M2MK  M'gressiv MyView 2 M 1.60               20130401        3110010012159701304050100000000011000138000000000111503                   000000
M2MKNBM'gressiv MyView 2 M CM IQ 1.60 BN      20130401        3110010012159701304050100010000011000140000000000111137                   000000
M2MKNGM'gressiv MyView 2 M CM IQ CO 1.6 GN    20130401201403313110010012159701304050100010000011000140000000000101076                   000000
M2MKNNM'gressiv MyView 2 M CM IQ 1.60 GN      20130401        3110010012159701304050100010000011000140000000000111191                   000000
M2MKNOM'gressiv MyView 2 M CM IQ CO 1.6 OR    20130401201403313110010012159701304050100010000011000140000000000101075                   000000
M2MKNYM'gressiv MyView 2 M CM IQ 1.60 GY      20130401        3110010012159701304050100010000011000140000000000111170                   000000
M2MKPBM'gressiv MyView 2 M POL 1.60 BN        20150401        3110010012159701304200100200000011000340000000000111132                   001000
M2MKPGM'gressiv MyView 2 M POL 1.60 GY        20150401        3110010012159701304200100200000011000340000000000111131                   001000
M2MKPNM'gressiv MyView 2 M POL 1.60 GN        20150401        3110010012159701304200100200000011000340000000000111130                   001000
M2MKSBM'gressiv MyView 2 M CM IQ SUN 1.60 BN  20140401        3110010012159701304050100010000011000140000000000101216                   000000
M2MKSGM'gressiv MyView 2 M CM IQ CO SUN1.6 GN 20140401        3110010012159701304050100010000011000340000000000101324                   000100
M2MKSNM'gressiv MyView 2 M CM IQ SUN 1.60 GN  20140401        3110010012159701304050100010000011000140000000000101276                   000000
M2MKSOM'gressiv MyView 2 M CM IQ CO SUN1.6 OR 20140401        3110010012159701304050100010000011000340000000000101345                   000100
M2MKSRM'gressiv MyView 2 M CM IQ CO SUN1.6 BN 20140401        3110010012159701304050100010000011000340000000000101297                   000100
M2MKSYM'gressiv MyView 2 M CM IQ SUN 1.60 GY  20140401        3110010012159701304050100010000011000140000000000101255                   000000
M2MP  M'gressiv MyView 2 M 1.50               20130401        3110010012150201325820000000000011000135000000000111409                   000000
M2MPNBM'gressiv MyView 2 M CM IQ 1.54 BN      20130401        3110010012153801214630100010000011000140000000000111369                   300000
M2MPNYM'gressiv MyView 2 M CM IQ 1.54 GY      20130401        3110010012153801214630100010000011000140000000000111388                   300000
M2MPPBM'gressiv MyView 2 M POL 1.50 brown     20130401        3110010012150201325820000200000011000335000000000111458                   001000
M2MPPGM'gressiv MyView 2 M POL 1.50 grey      20130401        3110010012150201325820000200000011000335000000000111463                   001000
M2MPPNM'gressiv MyView 2 M POL 1.50 green     20150401        3110010012150201325820000200000011000335000000000111457                   001000
M2MS  M'gressiv MyView 2 M Silikat 1.60       20130401        3110010011160402674380100000000011000133000000000111147                   000000
M2MSCGM'gressiv MyView 2 M Silikat CM 1.6 grey20130401        3110010011160402754280100010000011000135000000000111156                   300000
M2MSCHM'gressiv MyView 2 M Silikat CM 1.6 brow20130401        3110010011160402754280100010000011000135000000000111155                   300000
M2PG  Multigr. Mono Plus 2 1.74               20140401        0010010012173701473250100000000011010100000000000121719                   000000
M2PH  Multigr. Mono Plus 2 1.67               20130401        0010010012166801373140100000000011000140000000000111720                   000000
M2PHNBMultigr. Mono Plus 2 CM IQ 1.67 BN      20130401        0010010012166801373140100010000011000140000000000111723                   300000
M2PHNYMultigr. Mono Plus 2 CM IQ 1.67 GY      20130401        0010010012166801373140100010000011000140000000000111724                   300000
M2PK  Multigr. Mono Plus 2 1.60               20130401        0010010012159701304050100000000011000138000000000111721                   000000
M2PKNBMultigr. Mono Plus 2 CM IQ 1.60 BN      20130401        0010010012159701304050100010000011000140000000000111725                   000000
M2PKNGMultigr. Mono Plus 2 CM IQ CO 1.60 GN   20130401201403310010010012159701304050100010000011000140000000000101114                   000000
M2PKNNMultigr. Mono Plus 2 CM IQ 1.60 GN      20130401        0010010012159701304050100010000011000140000000000111726                   000000
M2PKNOMultigr. Mono Plus 2 CM IQ CO 1.60 OR   20130401201403310010010012159701304050100010000011000140000000000101116                   000000
M2PKNYMultigr. Mono Plus 2 CM IQ 1.60 GY      20130401        0010010012159701304050100010000011000140000000000111727                   000000
M2PKPBMultigr. Mono Plus 2 POL 1.60 BN        20150401        0010010012159701304200100200000011000340000000000111730                   001000
M2PKPGMultigr. Mono Plus 2 POL 1.60 GY        20150401        0010010012159701304200100200000011000340000000000111729                   001000
M2PKPNMultigr. Mono Plus 2 POL 1.60 GN        20150401        0010010012159701304200100200000011000340000000000111728                   001000
M2PKSBMultigr. Mono Plus 2 CM IQ SUN 1.60 BN  20140401        0010010012159701304050100010000011000140000000000101731                   000000
M2PKSGMultigr. Mono Plus 2 CM IQ CO SUN1.60 GN20140401        0010010012159701304050100010000011000340000000000101735                   000100
M2PKSNMultigr. Mono Plus 2 CM IQ SUN 1.60 GN  20140401        0010010012159701304050100010000011000140000000000101732                   000000
M2PKSOMultigr. Mono Plus 2 CM IQ CO SUN1.60 OR20140401        0010010012159701304050100010000011000240000000000101736                   000100
M2PKSRMultigr. Mono Plus 2 CM IQ CO SUN1.60 BN20140401        0010010012159701304050100010000011000240000000000101734                   000100
M2PKSYMultigr. Mono Plus 2 CM IQ SUN 1.60 GY  20140401        0010010012159701304050100010000011000140000000000101733                   000000
M2PP  Multigr. Mono Plus 2 1.50               20130401        0010010012150201325820100000000011000135000000000111722                   000000
M2SG  M'gressiv MyView 2 XS 1.74              20130401        3110010012173701473240100000000001000100000000000111011                   000000
M2SH  M'gressiv MyView 2 XS 1.67              20130401        3110010012166801353140100000000011000138000000000111033                   000000
M2SHNBM'gressiv MyView 2 XS CM IQ 1.67 BN     20130401        3110010012166801373140100010000011000140000000000111058                   300000
M2SHNYM'gressiv MyView 2 XS CM IQ 1.67 GY     20130401        3110010012166801373140100010000011000140000000000111087                   300000
M2SK  M'gressiv MyView 2 XS 1.60              20130401        3110010012159701304050100000000011000138000000000111504                   000000
M2SKNBM'gressiv MyView 2 XS CM IQ 1.60 BN     20130401        3110010012159701304050100010000011000140000000000111138                   000000
M2SKNGM'gressiv MyView 2 XS CM IQ CO 1.6 GN   20130401201403313110010012159701304050100010000011000140000000000101074                   000000
M2SKNNM'gressiv MyView 2 XS CM IQ 1.60 GN     20130401        3110010012159701304050100010000011000140000000000111192                   000000
M2SKNOM'gressiv MyView 2 XS CM IQ CO 1.6 OR   20130401201403313110010012159701304050100010000011000140000000000101073                   000000
M2SKNYM'gressiv MyView 2 XS CM IQ 1.60 GY     20130401        3110010012159701304050100010000011000140000000000111171                   000000
M2SKPBM'gressiv MyView 2 XS POL 1.60 BN       20150401        3110010012159701304200100200000011000340000000000111129                   001000
M2SKPGM'gressiv MyView 2 XS POL 1.60 GY       20150401        3110010012159701304200100200000011000340000000000111128                   001000
M2SKPNM'gressiv MyView 2 XS POL 1.60 GN       20150401        3110010012159701304200100200000011000340000000000111127                   001000
M2SKSBM'gressiv MyView 2 XS CM IQ SUN 1.60 BN 20140401        3110010012159701304050100010000011000140000000000101217                   000000
M2SKSGM'gressiv MyView 2 XS CM IQ CO SUN1.6 GN20140401        3110010012159701304050100010000011000340000000000101325                   000100
M2SKSNM'gressiv MyView 2 XS CM IQ SUN 1.60 GN 20140401        3110010012159701304050100010000011000140000000000101277                   000000
M2SKSOM'gressiv MyView 2 XS CM IQ CO SUN1.6 OR20140401        3110010012159701304050100010000011000340000000000101346                   000100
M2SKSRM'gressiv MyView 2 XS CM IQ CO SUN1.6 BN20140401        3110010012159701304050100010000011000340000000000101298                   000100
M2SKSYM'gressiv MyView 2 XS CM IQ SUN 1.60 GY 20140401        3110010012159701304050100010000011000140000000000101256                   000000
M2SP  M'gressiv MyView 2 XS 1.50              20130401        3110010012150201325820000000000011000135000000000111410                   000000
M2SPNBM'gressiv MyView 2 XS CM IQ 1.54 BN     20130401        3110010012153801214630100010000011000140000000000111370                   300000
M2SPNYM'gressiv MyView 2 XS CM IQ 1.54 GY     20130401        3110010012153801214630100010000011000140000000000111389                   300000
M2SPPBM'gressiv MyView 2 XS POL 1.50 brown    20130401        3110010012150201325820000200000011000335000000000111460                   001000
M2SPPGM'gressiv MyView 2 XS POL 1.50 grey     20130401        3110010012150201325820000200000011000335000000000111464                   001000
M2SPPNM'gressiv MyView 2 XS POL 1.50 green    20150401        3110010012150201325820000200000011000335000000000111459                   001000
M2SS  M'gressiv MyView 2 XS Silikat 1.60      20130401        3110010011160402674380100000000011000133000000000111149                   000000
M2SSCGM'gressiv MyView 2 XS Silikat CM 1.6 gre20130401        3110010011160402754280100010000011000135000000000111158                   300000
M2SSCHM'gressiv MyView 2 XS Silikat CM 1.6 bro20130401        3110010011160402754280100010000011000135000000000111157                   300000
MOAH  Multigressiv Ergo 2 1.67 PC             20131001        4110010012167001473140300000000011000238000000000111915                   010000
MOAK  Multigressiv Ergo 2 1.60 PC             20130401        4110010012159701304050300000000010000238000000000121918                   010000
MOAP  Multigressiv Ergo 2 1.50 PC             20130401        4110010012150201325820300000000011000235000000000110923                   010000
MOBH  Multigressiv Ergo 2 1.67 Book           20131001        4110010012167001473140300000000011000238000000000111916                   010000
MOBK  Multigressiv Ergo 2 1.60 Book           20130401        4110010012159701304050300000000010000238000000000121919                   010000
MOBP  Multigressiv Ergo 2 1.50 Book           20130401        4110010012150201325820300000000011000235000000000110924                   010000
MOCH  Multigressiv Ergo 2 1.67 Room           20131001        4110010012167001473140300000000011000238000000000111914                   010000
MOCK  Multigressiv Ergo 2 1.60 Room           20130401        4110010012159701304050300000000010000238000000000121917                   010000
MOCP  Multigressiv Ergo 2 1.50 Room           20130401        4110010012150201325820300000000011000235000000000110921                   010000
NVAFHSNahglas Arbeit 1 farbig hart S-AR       20110401        4010010002150201325820108001000011000200000000000110970                   000000
NVAHS Nahglas Arbeit 1 hart S-AR              20110401        4010010002150201325820108001000011000200000000000110966                   000000
NVBFHSNahglas Arbeit 2 farbig hart S-AR       20110401        4010010002150201325820108001000011000200000000000110971                   000000
NVBHS Nahglas Arbeit 2 hart S-AR              20110401        4010010002150201325820108001000011000200000000000110968                   000000
NVRFHSNahglas Room farbig hart S-AR           20130401        4010010002150201325820108001000011000200000000000110981                   010000
NVRFHTNahglas Room farbig hart S-AR+          20130401        4010010002150201325820108001000011000200000000000110979                   010000
NVRHS Nahglas Room hart S-AR                  20130401        4010010002150201325820108001000011000200000000000110977                   010000
NVRHT Nahglas Room hart S-AR+                 20130401        4010010002150201325820108001000011000200000000000110975                   010000
NVVFHSNahglas 40 farbig hart S-AR             20130401        4010010002150201325820108001000011000200000000000110974                   000000
NVVHS Nahglas 40 hart S-AR                                    4010010002150201325820108001000011000200000000000110972                   000000
P2LG  PureLife Free 2 L 1.74                  20150401        3110010012173701473250300000000011000138000000000111012                   000000
P2LH  PureLife Free 2 L 1.67                  20150401        3110010012166801373140300000000011000138000000000111034                   000000
P2LHNBPureLife Free 2 L CM IQ 1.67 BN         20150401        3110010012166801373140300010000011000140000000000111059                   000000
P2LHNYPureLife Free 2 L CM IQ 1.67 GY         20150401        3110010012166801373140300010000011000140000000000111088                   000000
P2LK  PureLife Free 2 L 1.60                  20150401        3110010012159701304050300000000011000138000000000111413                   000000
P2LKNBPureLife Free 2 L CM IQ 1.60 BN         20150401        3110010012159701304050300010000011000140000000000121147                   000000
P2LKNNPureLife Free 2 L CM IQ 1.60 GN         20150401        3110010012159701304050300010000011000140000000000121145                   000000
P2LKNYPureLife Free 2 L CM IQ 1.60 GY         20150401        3110010012159701304050300010000011000140000000000121146                   000000
P2LKPBPureLife Free 2 L POL 1.60 BN           20150401        3110010012159701304200300200000011000340000000000111446                   001000
P2LKPGPureLife Free 2 L POL 1.60 GY           20150401        3110010012159701304200300200000011000340000000000111436                   001000
P2LKPNPureLife Free 2 L POL 1.60 GN           20150401        3110010012159701304200300200000011000340000000000111435                   001000
P2LKSBPureLife Free 2 L CM IQ SUN 1.60 BN     20150401        3110010012159701304050300010000011000140000000000101226                   000000
P2LKSGPureLife Free 2 L CM IQ CO SUN1.60 GN   20150401        3110010012159701304050300010000011000340000000000101347                   000100
P2LKSNPureLife Free 2 L CM IQ SUN 1.60 GN     20150401        3110010012159701304050300010000011000140000000000101218                   000000
P2LKSOPureLife Free 2 L CM IQ CO SUN1.60 OR   20150401        3110010012159701304050300010000011000240000000000101355                   000100
P2LKSRPureLife Free 2 L CM IQ CO SUN1.60 BN   20150401        3110010012159701304050300010000011000240000000000101348                   000100
P2LKSYPureLife Free 2 L CM IQ SUN 1.60 GY     20150401        3110010012159701304050300010000011000140000000000101225                   000000
P2LP  PureLife Free 2 L 1.50                  20150401        3110010012150201325820300000000011000135000000000111419                   000000
P2LPNBPureLife Free 2 L CM IQ 1.54 BN         20150401        3110010012153801214630300010000011000140000000000111376                   300000
P2LPNYPureLife Free 2 L CM IQ 1.54 GY         20150401        3110010012153801214630300010000011000140000000000111375                   300000
P2LPPBPureLife Free 2 L POL 1.50 BN           20150401        3110010012150001325820300200000011000340000000000111445                   001000
P2LPPGPureLife Free 2 L POL 1.50 GY           20150401        3110010012150001325820300200000011000340000000000111444                   001000
P2LPPNPureLife Free 2 L POL 1.50 GN           20150401        3110010012150001325820300200000011000340000000000111443                   001000
P2LT  PureLife Free 2 L Trivex 1.53           20150401        3110010012153001114500300000000011000140000000000011425                   000000
P2MG  PureLife Free 2 M 1.74                  20150401        3110010012173701473250300000000011000138000000000111015                   000000
P2MH  PureLife Free 2 M 1.67                  20150401        3110010012166801373140300000000011000138000000000111037                   000000
P2MHNBPureLife Free 2 M CM IQ 1.67 BN         20150401        3110010012166801373140300010000011000140000000000111064                   000000
P2MHNYPureLife Free 2 M CM IQ 1.67 GY         20150401        3110010012166801373140300010000011000140000000000111061                   000000
P2MK  PureLife Free 2 M 1.60                  20150401        3110010012159701304050300000000011000138000000000111412                   000000
P2MKNBPureLife Free 2 M CM IQ 1.60 BN         20150401        3110010012159701304050300010000011000140000000000121144                   000000
P2MKNNPureLife Free 2 M CM IQ 1.60 GN         20150401        3110010012159701304050300010000011000140000000000121142                   000000
P2MKNYPureLife Free 2 M CM IQ 1.60 GY         20150401        3110010012159701304050300010000011000140000000000121143                   000000
P2MKPBPureLife Free 2 M POL 1.60 BN           20150401        3110010012160001304200300200000011000340000000000111432                   001000
P2MKPGPureLife Free 2 M POL 1.60 GY           20150401        3110010012160001304200300200000011000340000000000111434                   001000
P2MKPNPureLife Free 2 M POL 1.60 GN           20150401        3110010012160001304200300200000011000340000000000111433                   001000
P2MKSBPureLife Free 2 M CM IQ SUN 1.60 BN     20150401        3110010012159701304050300010000011000140000000000101224                   000000
P2MKSGPureLife Free 2 M CM IQ CO SUN1.60 GN   20150401        3110010012159701304050300010000011000340000000000101352                   000100
P2MKSNPureLife Free 2 M CM IQ SUN 1.60 GN     20150401        3110010012159701304050300010000011000140000000000101222                   000000
P2MKSOPureLife Free 2 M CM IQ CO SUN1.60 OR   20150401        3110010012159701304050300010000011000240000000000101354                   000100
P2MKSRPureLife Free 2 M CM IQ CO SUN1.60 BN   20150401        3110010012159701304050300010000011000240000000000101353                   000100
P2MKSYPureLife Free 2 M CM IQ SUN 1.60 GY     20150401        3110010012159701304050300010000011000140000000000101223                   000000
P2MP  PureLife Free 2 M 1.50                  20150401        3110010012150201325820300000000011000135000000000111418                   000000
P2MPNBPureLife Free 2 M CM IQ 1.54 BN         20150401        3110010012153801214630300010000011000140000000000111373                   300000
P2MPNYPureLife Free 2 M CM IQ 1.54 GY         20150401        3110010012153801214630300010000011000140000000000111374                   300000
P2MPPBPureLife Free 2 M POL 1.50 BN           20150401        3110010012150001325820300200000011000340000000000111442                   001000
P2MPPGPureLife Free 2 M POL 1.50 GY           20150401        3110010012150001325820300200000011000340000000000111441                   001000
P2MPPNPureLife Free 2 M POL 1.50 GN           20150401        3110010012150001325820300200000011000340000000000111440                   001000
P2MT  PureLife Free 2 M Trivex 1.53           20150401        3110010012153001114500300000000011000140000000000011424                   000000
P2SG  PureLife Free 2 XS 1.74                 20150401        3110010012173701473250300000000011000138000000000111014                   000000
P2SH  PureLife Free 2 XS 1.67                 20150401        3110010012166801373140300000000011000138000000000111036                   000000
P2SHNBPureLife Free 2 XS CM IQ 1.67 BN        20150401        3110010012166801373140300010000011000140000000000111063                   000000
P2SHNYPureLife Free 2 XS CM IQ 1.67 GY        20150401        3110010012166801373140300010000011000140000000000111062                   000000
P2SK  PureLife Free 2 XS 1.60                 20150401        3110010012159701304050300000000011000138000000000111411                   000000
P2SKNBPureLife Free 2 XS CM IQ 1.60 BN        20150401        3110010012159701304050300010000011000140000000000121141                   000000
P2SKNNPureLife Free 2 XS CM IQ 1.60 GN        20150401        3110010012159701304050300010000011000140000000000121139                   000000
P2SKNYPureLife Free 2 XS CM IQ 1.60 GY        20150401        3110010012159701304050300010000011000140000000000121140                   000000
P2SKPBPureLife Free 2 XS POL 1.60 BN          20150401        3110010012160001304200300200000011000340000000000111431                   001000
P2SKPGPureLife Free 2 XS POL 1.60 GY          20150401        3110010012160001304200300200000011000340000000000111430                   001000
P2SKPNPureLife Free 2 XS POL 1.60 GN          20150401        3110010012160001304200300200000011000340000000000111429                   001000
P2SKSBPureLife Free 2 XS CM IQ SUN 1.60 BN    20150401        3110010012159701304050300010000011000140000000000101221                   000000
P2SKSGPureLife Free 2 XS CM IQ CO SUN1.60 GN  20150401        3110010012159701304050300010000011000240000000000101349                   000100
P2SKSNPureLife Free 2 XS CM IQ SUN 1.60 GN    20150401        3110010012159701304050300010000011000140000000000101219                   000000
P2SKSOPureLife Free 2 XS CM IQ CO SUN1.60 OR  20150401        3110010012159701304050300010000011000240000000000101351                   000100
P2SKSRPureLife Free 2 XS CM IQ CO SUN1.60 BN  20150401        3110010012159701304050300010000011000240000000000101350                   000100
P2SKSYPureLife Free 2 XS CM IQ SUN 1.60 GY    20150401        3110010012159701304050300010000011000140000000000101220                   000000
P2SP  PureLife Free 2 XS 1.50                 20150401        3110010012150201325820300000000011000135000000000111417                   000000
P2SPNBPureLife Free 2 XS CM IQ 1.54 BN        20150401        3110010012153801214630300010000011000140000000000111371                   300000
P2SPNYPureLife Free 2 XS CM IQ 1.54 GY        20150401        3110010012153801214630300010000011000140000000000111372                   300000
P2SPPBPureLife Free 2 XS POL 1.50 BN          20150401        3110010012150001325820300200000011000340000000000111439                   001000
P2SPPGPureLife Free 2 XS POL 1.50 GY          20150401        3110010012150001325820300200000011000340000000000111438                   001000
P2SPPNPureLife Free 2 XS POL 1.50 GN          20150401        3110010012150001325820300200000011000340000000000111437                   001000
P2ST  PureLife Free 2 XS Trivex 1.53          20150401        3110010012153001114500300000000011000140000000000011423                   000000
PCSMP Cosmolit PC HC Supersin                                 0010010012159101203100108000000000000138500000000110820                   000000
PEAK  Progressiv Ergo 1.60 PC                 20140401        4110010012159701304050300000000010000238000000000121964                   010000
PEAP  Progressiv Ergo 1.50 PC                 20131001        4110010012150201325820300000000011000235000000000010940                   010000
PEBK  Progressiv Ergo 1.60 Book               20140401        4110010012159701304050300000000010000238000000000121965                   010000
PEBP  Progressiv Ergo 1.50 Book               20131001        4110010012150201325820300000000011000235000000000010945                   010000
PECK  Progressiv Ergo 1.60 Room               20140401        4110010012159701304050300000000010000238000000000121132                   010000
PECP  Progressiv Ergo 1.50 Room               20131001        4110010012150201325820300000000011000235000000000010938                   010000
PF    Perfalux 1.50                                           0010010011152502555830000000000000000133000000000110201                   000000
PI    Perfalit 1.50                                           0010010012150201325820000000000000000135000000000110829                   000000
PICNB Perfalit CM IQ 1.54 BN                  20120401        0010010012153801214630000010000000000140000000000010850                   300000
PICNY Perfalit CM IQ 1.54 GY                  20120401        0010010012153801214630000010000000000140000000000010851                   300000
PIE   Perfalit 1.60                                           0010010012159701304050000000000000000138000000000110828                   000000
PIEL  Perfalit 1.60 S.Protect Stockline       20110401        0010010012159701304050008000000000000138000000000010870                   000000
PIENB Perfalit CM IQ 1.60 BN                  20110401        0010010012159701304050000010000000000140000000000111839                   000000
PIENN Perfalit CM IQ 1.60 GN                  20110401        0010010012159701304050000010000000000140000000000111840                   000000
PIENY Perfalit CM IQ 1.60 GY                  20110401        0010010012159701304050000010000000000140000000000111841                   000000
PIEPB Perfalit POL 1.60 BN                    20150401        0010010012159701304200000200000000000340000000000111844                   001000
PIEPG Perfalit POL 1.60 GY                    20150401        0010010012159701304200000200000000000340000000000111843                   001000
PIEPN Perfalit POL 1.60 GN                    20150401        0010010012159701304200000200000000000340000000000111842                   001000
PIESB Perfalit CM IQ SUN 1.60 BN              20140401        0010010012159701304050000010000000000140000000000101845                   000000
PIESG Perfalit CM IQ CO SUN 1.60 GN           20140401        0010010012159701304050000010000000000340000000000101848                   000100
PIESN Perfalit CM IQ SUN 1.60 GN              20140401        0010010012159701304050000010000000000140000000000101846                   000000
PIESO Perfalit CM IQ CO SUN 1.60 OR           20140401        0010010012159701304050000010000000000240000000000101849                   000100
PIESR Perfalit CM IQ CO SUN 1.60 BN           20140401        0010010012159701304050000010000000000240000000000101847                   000100
PIESY Perfalit CM IQ SUN 1.60 GY              20140401        0010010012159701304050000010000000000140000000000101131                   000000
PIFP  Perfalit Formlenti plan 1.50                            0010010012150201325820000000000010000100000000000110833                   000000
PIH   Perfalit 1.67                           20120901        0010010012166801373140000000000000000138000000000010827                   000000
PIL   Perfalit 1.50 S.Protect Stockline       20110401        0010010012150201325820008000000000000135000000000010871                   000000
PIPPB Perfalit 1.50 POL Brown                 20110401        0010010012150201295800000200000000003338000000000010867                   001000
PIPPG Perfalit 1.50 POL Grey                  20110401        0010010012150201295800000200000000003338000000000010869                   001000
PIPPN Perfalit 1.50 POL Green                 20110401        0010010012150201295800000200000000003338000000000010868                   001000
PISL  Perfalit Starlenti                                      0010010012150201325820010000000000000135000000000110832                   000000
PISLASPerfastar                                               0010010012152001325820110000000011000135000000000110831                   000000
PISLBOPerfastar Bifokal 1.5                   20100401        1010010012152001325820110000000011000135000000000110956                   000000
PIT   Perfalit Trivex 1.53                    20130401        0010010012153001114500000000000000000140000000000010830                   000000
PK    Pu'lit 1.50                                             0010010002150201325820000000000000000135000000000010902                   000000
PKA   Pu'lit 1.60 AS Lager hart S-AR                          0010010002159701304050008001000000000100000000000010880                   000000
PKE   Pu'lit 1.50 Lager Einfach-AR                            0010010002150201325820002000000000000135000000000010894                   000000
PKF   Pu'lit 1.50 farbig                                      0010010002150201325820000000000000000035000000000010903                   000000
PKFHS Pu'lit 1.50 farbig hart S-AR                            0010010002150201325820008001000000000035000000000010896                   000000
